testId,loginId,testEndTime,sessionTime,endLevel,correctItems,incorrectItems,stu_id,female,currentLevel,game,teacher,eng_class,course_total,psglevel
69180,7413,11/28/2016 23:42,42,6,12,0,41604931,1,5,1,4,43,76,5
69274,7413,11/29/2016 22:56,60,6,11,2,41604931,1,6,1,4,43,76,6
69282,7413,11/29/2016 23:02,60,6,8,1,41604931,1,6,1,4,43,76,6
69289,7413,11/29/2016 23:09,60,6,19,0,41604931,1,6,1,4,43,76,6
69294,7413,11/29/2016 23:16,60,6,3,1,41604931,1,6,1,4,43,76,6
69296,7413,11/29/2016 23:21,60,6,15,1,41604931,1,6,1,4,43,76,6
69297,7413,11/29/2016 23:26,55,6,15,1,41604931,1,6,1,4,43,76,6
69298,7413,11/29/2016 23:31,60,6,16,0,41604931,1,6,1,4,43,76,6
69299,7413,11/29/2016 23:46,60,7,20,0,41604931,1,6,1,4,43,76,6
73197,7413,12/12/2016 18:36,60,7,12,3,41604931,1,7,1,4,43,76,7
73216,7413,12/12/2016 19:13,60,7,15,1,41604931,1,7,1,4,43,76,7
73225,7413,12/12/2016 19:20,60,7,9,3,41604931,1,7,1,4,43,76,7
73286,7413,12/12/2016 21:02,60,7,12,2,41604931,1,7,1,4,43,76,7
73294,7413,12/12/2016 21:06,60,7,10,3,41604931,1,7,1,4,43,76,7
73320,7413,12/12/2016 21:18,60,7,15,1,41604931,1,7,1,4,43,76,7
73324,7413,12/12/2016 21:20,60,7,4,2,41604931,1,7,1,4,43,76,7
73326,7413,12/12/2016 21:21,60,7,9,3,41604931,1,7,1,4,43,76,7
73328,7413,12/12/2016 21:22,60,7,10,3,41604931,1,7,1,4,43,76,7
73331,7413,12/12/2016 21:23,60,7,12,2,41604931,1,7,1,4,43,76,7
73356,7413,12/12/2016 21:24,59,7,16,0,41604931,1,7,1,4,43,76,7
73357,7413,12/12/2016 21:26,60,7,10,3,41604931,1,7,1,4,43,76,7
73358,7413,12/12/2016 21:43,47,7,15,0,41604931,1,7,1,4,43,76,7
73359,7413,12/12/2016 21:44,60,7,13,2,41604931,1,7,1,4,43,76,7
78162,7413,1/6/2017 23:21,60,7,15,1,41604931,1,7,1,4,43,76,7
78166,7413,1/6/2017 23:23,60,8,11,2,41604931,1,7,1,4,43,76,7
78168,7413,1/6/2017 23:25,60,8,12,2,41604931,1,8,1,4,43,76,8
78169,7413,1/6/2017 23:27,60,8,16,0,41604931,1,8,1,4,43,76,8
78170,7413,1/6/2017 23:28,60,8,13,1,41604931,1,8,1,4,43,76,8
78171,7413,1/6/2017 23:29,60,8,12,3,41604931,1,8,1,4,43,76,8
78172,7413,1/6/2017 23:31,60,8,12,2,41604931,1,8,1,4,43,76,8
78173,7413,1/6/2017 23:32,60,9,13,1,41604931,1,8,1,4,43,76,8
60424,7414,10/27/2016 22:12,60,3,4,2,41604943,0,3,1,4,43,81,3
60458,7414,10/27/2016 22:13,28,3,5,0,41604943,0,3,1,4,43,81,3
60476,7414,10/27/2016 22:14,40,3,6,0,41604943,0,3,1,4,43,81,3
60495,7414,10/27/2016 22:14,30,4,5,0,41604943,0,3,1,4,43,81,3
60532,7414,10/27/2016 22:16,60,4,8,1,41604943,0,4,1,4,43,81,4
60565,7414,10/27/2016 22:17,60,4,9,0,41604943,0,4,1,4,43,81,4
60637,7414,10/27/2016 22:19,60,4,10,2,41604943,0,4,1,4,43,81,4
60669,7414,10/27/2016 22:20,60,5,8,2,41604943,0,4,1,4,43,81,4
60703,7414,10/27/2016 22:21,60,5,7,1,41604943,0,5,1,4,43,81,5
60736,7414,10/27/2016 22:23,60,5,9,0,41604943,0,5,1,4,43,81,5
60768,7414,10/27/2016 22:24,52,5,9,1,41604943,0,5,1,4,43,81,5
60795,7414,10/27/2016 22:24,50,5,10,0,41604943,0,5,1,4,43,81,5
60827,7414,10/27/2016 22:26,60,5,9,1,41604943,0,5,1,4,43,81,5
60856,7414,10/27/2016 22:27,60,6,8,0,41604943,0,5,1,4,43,81,5
60903,7414,10/27/2016 22:29,60,6,14,0,41604943,0,6,1,4,43,81,6
60939,7414,10/27/2016 22:30,60,6,12,0,41604943,0,6,1,4,43,81,6
60969,7414,10/27/2016 22:31,60,6,14,2,41604943,0,6,1,4,43,81,6
61005,7414,10/27/2016 22:33,60,6,12,1,41604943,0,6,1,4,43,81,6
61022,7414,10/27/2016 22:34,60,7,10,0,41604943,0,6,1,4,43,81,6
60428,7415,10/27/2016 22:12,60,3,2,2,41605118,1,3,1,4,43,87,3
60455,7415,10/27/2016 22:13,50,3,5,0,41605118,1,3,1,4,43,87,3
60481,7415,10/27/2016 22:14,53,3,6,0,41605118,1,3,1,4,43,87,3
60509,7415,10/27/2016 22:15,52,4,5,0,41605118,1,3,1,4,43,87,3
60600,7415,10/27/2016 22:18,23,3,5,0,41605118,1,3,1,4,43,87,3
60614,7415,10/27/2016 22:18,21,3,5,0,41605118,1,3,1,4,43,87,3
60642,7415,10/27/2016 22:19,41,4,5,0,41605118,1,3,1,4,43,87,3
60552,7415,10/27/2016 22:16,60,4,5,0,41605118,1,4,1,4,43,87,4
60583,7415,10/27/2016 22:17,60,3,6,1,41605118,1,4,1,4,43,87,4
60670,7415,10/27/2016 22:20,60,4,10,0,41605118,1,4,1,4,43,87,4
60701,7415,10/27/2016 22:21,60,4,7,0,41605118,1,4,1,4,43,87,4
60734,7415,10/27/2016 22:22,60,4,10,1,41605118,1,4,1,4,43,87,4
60770,7415,10/27/2016 22:24,60,5,8,1,41605118,1,4,1,4,43,87,4
60864,7415,10/27/2016 22:27,60,4,12,0,41605118,1,4,1,4,43,87,4
60893,7415,10/27/2016 22:28,60,4,10,2,41605118,1,4,1,4,43,87,4
60921,7415,10/27/2016 22:29,60,4,6,1,41605118,1,4,1,4,43,87,4
60952,7415,10/27/2016 22:31,59,4,11,2,41605118,1,4,1,4,43,87,4
60984,7415,10/27/2016 22:32,60,4,9,1,41605118,1,4,1,4,43,87,4
61011,7415,10/27/2016 22:33,60,5,12,3,41605118,1,4,1,4,43,87,4
76315,7415,1/4/2017 19:36,60,4,9,1,41605118,1,4,1,4,43,87,4
76318,7415,1/4/2017 19:37,60,4,9,2,41605118,1,4,1,4,43,87,4
76322,7415,1/4/2017 19:38,60,4,9,2,41605118,1,4,1,4,43,87,4
76326,7415,1/4/2017 19:39,60,5,12,3,41605118,1,4,1,4,43,87,4
60808,7415,10/27/2016 22:25,60,5,7,2,41605118,1,5,1,4,43,87,5
60835,7415,10/27/2016 22:26,60,4,7,1,41605118,1,5,1,4,43,87,5
76330,7415,1/4/2017 19:40,53,5,11,2,41605118,1,5,1,4,43,87,5
76334,7415,1/4/2017 19:41,50,5,9,1,41605118,1,5,1,4,43,87,5
76338,7415,1/4/2017 19:42,60,5,10,2,41605118,1,5,1,4,43,87,5
76343,7415,1/4/2017 19:43,60,6,9,1,41605118,1,5,1,4,43,87,5
76360,7415,1/4/2017 19:47,60,6,15,1,41605118,1,6,1,4,43,87,6
76365,7415,1/4/2017 19:48,60,6,10,1,41605118,1,6,1,4,43,87,6
76370,7415,1/4/2017 19:49,60,6,14,0,41605118,1,6,1,4,43,87,6
76377,7415,1/4/2017 19:50,60,7,11,1,41605118,1,6,1,4,43,87,6
76672,7415,1/4/2017 22:07,59,6,16,1,41605118,1,6,1,4,43,87,6
76676,7415,1/4/2017 22:08,51,6,15,0,41605118,1,6,1,4,43,87,6
76678,7415,1/4/2017 22:09,60,6,12,2,41605118,1,6,1,4,43,87,6
76682,7415,1/4/2017 22:10,60,7,12,1,41605118,1,6,1,4,43,87,6
76386,7415,1/4/2017 19:52,60,7,12,4,41605118,1,7,1,4,43,87,7
76393,7415,1/4/2017 19:53,60,7,13,3,41605118,1,7,1,4,43,87,7
76400,7415,1/4/2017 19:54,60,7,12,2,41605118,1,7,1,4,43,87,7
76405,7415,1/4/2017 19:55,60,7,13,1,41605118,1,7,1,4,43,87,7
76409,7415,1/4/2017 19:56,60,7,10,1,41605118,1,7,1,4,43,87,7
76414,7415,1/4/2017 19:57,60,7,8,3,41605118,1,7,1,4,43,87,7
76419,7415,1/4/2017 19:58,60,7,11,2,41605118,1,7,1,4,43,87,7
76423,7415,1/4/2017 20:00,60,7,10,2,41605118,1,7,1,4,43,87,7
76429,7415,1/4/2017 20:01,60,7,13,1,41605118,1,7,1,4,43,87,7
76433,7415,1/4/2017 20:02,60,7,9,5,41605118,1,7,1,4,43,87,7
76437,7415,1/4/2017 20:03,58,7,14,2,41605118,1,7,1,4,43,87,7
76441,7415,1/4/2017 20:04,60,8,11,2,41605118,1,7,1,4,43,87,7
76662,7415,1/4/2017 22:05,60,7,11,4,41605118,1,7,1,4,43,87,7
76666,7415,1/4/2017 22:06,60,6,10,2,41605118,1,7,1,4,43,87,7
76693,7415,1/4/2017 22:14,60,7,16,1,41605118,1,7,1,4,43,87,7
76694,7415,1/4/2017 22:16,60,7,15,0,41605118,1,7,1,4,43,87,7
76695,7415,1/4/2017 22:18,60,7,15,0,41605118,1,7,1,4,43,87,7
76696,7415,1/4/2017 22:19,60,8,10,1,41605118,1,7,1,4,43,87,7
76446,7415,1/4/2017 20:05,58,8,17,0,41605118,1,8,1,4,43,87,8
76449,7415,1/4/2017 20:07,60,8,11,1,41605118,1,8,1,4,43,87,8
76451,7415,1/4/2017 20:08,60,8,12,1,41605118,1,8,1,4,43,87,8
76453,7415,1/4/2017 20:09,60,8,11,3,41605118,1,8,1,4,43,87,8
76458,7415,1/4/2017 20:10,60,8,12,1,41605118,1,8,1,4,43,87,8
76462,7415,1/4/2017 20:11,60,9,10,0,41605118,1,8,1,4,43,87,8
76585,7415,1/4/2017 21:30,60,8,15,1,41605118,1,8,1,4,43,87,8
76592,7415,1/4/2017 21:35,60,8,14,1,41605118,1,8,1,4,43,87,8
76594,7415,1/4/2017 21:37,60,8,12,2,41605118,1,8,1,4,43,87,8
76595,7415,1/4/2017 21:38,60,8,11,3,41605118,1,8,1,4,43,87,8
76598,7415,1/4/2017 21:40,60,8,9,2,41605118,1,8,1,4,43,87,8
76623,7415,1/4/2017 21:53,60,8,14,2,41605118,1,8,1,4,43,87,8
76629,7415,1/4/2017 21:55,54,8,14,2,41605118,1,8,1,4,43,87,8
76634,7415,1/4/2017 21:57,43,9,16,0,41605118,1,8,1,4,43,87,8
76651,7415,1/4/2017 22:02,60,8,8,3,41605118,1,8,1,4,43,87,8
76657,7415,1/4/2017 22:03,60,7,3,3,41605118,1,8,1,4,43,87,8
76702,7415,1/4/2017 22:20,60,8,16,0,41605118,1,8,1,4,43,87,8
76710,7415,1/4/2017 22:23,60,8,14,2,41605118,1,8,1,4,43,87,8
76712,7415,1/4/2017 22:24,60,8,12,0,41605118,1,8,1,4,43,87,8
76715,7415,1/4/2017 22:25,60,9,15,1,41605118,1,8,1,4,43,87,8
76466,7415,1/4/2017 20:12,60,9,11,0,41605118,1,9,1,4,43,87,9
76470,7415,1/4/2017 20:13,60,9,12,2,41605118,1,9,1,4,43,87,9
76474,7415,1/4/2017 20:14,60,9,10,5,41605118,1,9,1,4,43,87,9
76477,7415,1/4/2017 20:15,60,9,13,0,41605118,1,9,1,4,43,87,9
76481,7415,1/4/2017 20:17,60,9,14,2,41605118,1,9,1,4,43,87,9
76484,7415,1/4/2017 20:18,60,9,15,2,41605118,1,9,1,4,43,87,9
76488,7415,1/4/2017 20:19,60,9,10,2,41605118,1,9,1,4,43,87,9
76492,7415,1/4/2017 20:20,60,9,9,4,41605118,1,9,1,4,43,87,9
76497,7415,1/4/2017 20:22,60,9,8,6,41605118,1,9,1,4,43,87,9
76499,7415,1/4/2017 20:23,60,9,15,1,41605118,1,9,1,4,43,87,9
76517,7415,1/4/2017 20:33,60,9,14,1,41605118,1,9,1,4,43,87,9
76528,7415,1/4/2017 20:41,60,9,9,2,41605118,1,9,1,4,43,87,9
76538,7415,1/4/2017 20:45,60,9,14,1,41605118,1,9,1,4,43,87,9
76543,7415,1/4/2017 20:46,60,9,13,1,41605118,1,9,1,4,43,87,9
76574,7415,1/4/2017 21:06,60,9,11,4,41605118,1,9,1,4,43,87,9
76577,7415,1/4/2017 21:21,60,9,11,4,41605118,1,9,1,4,43,87,9
76579,7415,1/4/2017 21:23,57,9,10,4,41605118,1,9,1,4,43,87,9
76583,7415,1/4/2017 21:28,60,8,9,3,41605118,1,9,1,4,43,87,9
76638,7415,1/4/2017 21:58,60,9,10,2,41605118,1,9,1,4,43,87,9
76648,7415,1/4/2017 22:01,60,8,10,4,41605118,1,9,1,4,43,87,9
76718,7415,1/4/2017 22:27,60,9,12,3,41605118,1,9,1,4,43,87,9
76721,7415,1/4/2017 22:28,27,9,15,1,41605118,1,9,1,4,43,87,9
76725,7415,1/4/2017 22:30,60,9,11,1,41605118,1,9,1,4,43,87,9
76727,7415,1/4/2017 22:31,60,9,13,1,41605118,1,9,1,4,43,87,9
76731,7415,1/4/2017 22:32,60,9,14,1,41605118,1,9,1,4,43,87,9
76735,7415,1/4/2017 22:33,60,9,15,2,41605118,1,9,1,4,43,87,9
76738,7415,1/4/2017 22:34,60,9,16,3,41605118,1,9,1,4,43,87,9
76743,7415,1/4/2017 22:36,60,9,12,2,41605118,1,9,1,4,43,87,9
76746,7415,1/4/2017 22:38,60,9,17,0,41605118,1,9,1,4,43,87,9
76748,7415,1/4/2017 22:39,51,9,15,6,41605118,1,9,1,4,43,87,9
76751,7415,1/4/2017 22:41,60,9,10,3,41605118,1,9,1,4,43,87,9
76755,7415,1/4/2017 22:43,60,9,13,4,41605118,1,9,1,4,43,87,9
76757,7415,1/4/2017 22:45,60,9,15,1,41605118,1,9,1,4,43,87,9
76759,7415,1/4/2017 22:47,51,9,14,1,41605118,1,9,1,4,43,87,9
76761,7415,1/4/2017 22:48,59,9,17,0,41605118,1,9,1,4,43,87,9
76762,7415,1/4/2017 22:49,51,10,16,0,41605118,1,9,1,4,43,87,9
77547,7415,1/6/2017 13:10,60,9,14,1,41605118,1,9,1,4,43,87,9
77548,7415,1/6/2017 13:13,60,9,14,1,41605118,1,9,1,4,43,87,9
77549,7415,1/6/2017 13:18,58,9,15,1,41605118,1,9,1,4,43,87,9
77550,7415,1/6/2017 13:22,60,10,15,1,41605118,1,9,1,4,43,87,9
76793,7415,1/4/2017 23:18,60,10,12,2,41605118,1,10,1,4,43,87,10
77546,7415,1/6/2017 13:08,60,9,12,2,41605118,1,10,1,4,43,87,10
77551,7415,1/6/2017 13:28,60,10,17,0,41605118,1,10,1,4,43,87,10
77552,7415,1/6/2017 13:30,60,10,17,0,41605118,1,10,1,4,43,87,10
77553,7415,1/6/2017 13:31,60,10,12,4,41605118,1,10,1,4,43,87,10
77554,7415,1/6/2017 13:33,60,10,13,2,41605118,1,10,1,4,43,87,10
77555,7415,1/6/2017 13:34,60,10,12,3,41605118,1,10,1,4,43,87,10
77556,7415,1/6/2017 13:36,60,10,17,0,41605118,1,10,1,4,43,87,10
77557,7415,1/6/2017 13:37,60,10,15,1,41605118,1,10,1,4,43,87,10
77558,7415,1/6/2017 13:40,60,10,13,1,41605118,1,10,1,4,43,87,10
77559,7415,1/6/2017 13:41,60,10,11,4,41605118,1,10,1,4,43,87,10
77560,7415,1/6/2017 13:43,60,10,10,2,41605118,1,10,1,4,43,87,10
77561,7415,1/6/2017 13:44,60,10,9,2,41605118,1,10,1,4,43,87,10
77562,7415,1/6/2017 13:46,60,10,14,0,41605118,1,10,1,4,43,87,10
77563,7415,1/6/2017 13:48,60,10,14,0,41605118,1,10,1,4,43,87,10
77564,7415,1/6/2017 13:51,60,10,10,4,41605118,1,10,1,4,43,87,10
77565,7415,1/6/2017 13:53,60,10,16,0,41605118,1,10,1,4,43,87,10
77566,7415,1/6/2017 13:54,60,10,9,2,41605118,1,10,1,4,43,87,10
77567,7415,1/6/2017 13:55,60,10,11,3,41605118,1,10,1,4,43,87,10
77568,7415,1/6/2017 14:00,60,10,15,2,41605118,1,10,1,4,43,87,10
77569,7415,1/6/2017 14:01,60,10,14,2,41605118,1,10,1,4,43,87,10
77570,7415,1/6/2017 14:02,60,10,16,1,41605118,1,10,1,4,43,87,10
77583,7415,1/6/2017 14:09,60,10,13,1,41605118,1,10,1,4,43,87,10
77588,7415,1/6/2017 14:10,60,11,16,1,41605118,1,10,1,4,43,87,10
77613,7415,1/6/2017 14:16,31,10,14,0,41605118,1,10,1,4,43,87,10
77621,7415,1/6/2017 14:17,54,10,16,0,41605118,1,10,1,4,43,87,10
77651,7415,1/6/2017 14:18,46,11,17,0,41605118,1,10,1,4,43,87,10
77658,7415,1/6/2017 14:27,60,10,14,1,41605118,1,10,1,4,43,87,10
77659,7415,1/6/2017 14:28,60,10,16,0,41605118,1,10,1,4,43,87,10
77660,7415,1/6/2017 14:29,60,10,16,2,41605118,1,10,1,4,43,87,10
77661,7415,1/6/2017 14:30,60,11,17,2,41605118,1,10,1,4,43,87,10
77601,7415,1/6/2017 14:13,60,11,11,4,41605118,1,11,1,4,43,87,11
77607,7415,1/6/2017 14:15,60,10,12,1,41605118,1,11,1,4,43,87,11
77652,7415,1/6/2017 14:19,60,11,14,0,41605118,1,11,1,4,43,87,11
77653,7415,1/6/2017 14:21,60,11,10,3,41605118,1,11,1,4,43,87,11
77654,7415,1/6/2017 14:22,18,11,14,2,41605118,1,11,1,4,43,87,11
77655,7415,1/6/2017 14:24,49,11,14,0,41605118,1,11,1,4,43,87,11
77656,7415,1/6/2017 14:25,60,11,10,3,41605118,1,11,1,4,43,87,11
77657,7415,1/6/2017 14:26,60,10,10,3,41605118,1,11,1,4,43,87,11
77662,7415,1/6/2017 14:32,60,11,17,2,41605118,1,11,1,4,43,87,11
77663,7415,1/6/2017 14:33,48,11,16,0,41605118,1,11,1,4,43,87,11
77664,7415,1/6/2017 14:34,60,11,13,1,41605118,1,11,1,4,43,87,11
77665,7415,1/6/2017 14:35,52,11,16,0,41605118,1,11,1,4,43,87,11
77666,7415,1/6/2017 14:36,60,11,13,3,41605118,1,11,1,4,43,87,11
77667,7415,1/6/2017 14:37,60,11,11,1,41605118,1,11,1,4,43,87,11
77668,7415,1/6/2017 14:38,60,11,12,0,41605118,1,11,1,4,43,87,11
77669,7415,1/6/2017 14:39,60,11,14,1,41605118,1,11,1,4,43,87,11
77670,7415,1/6/2017 14:41,60,11,14,1,41605118,1,11,1,4,43,87,11
77671,7415,1/6/2017 14:42,60,11,13,3,41605118,1,11,1,4,43,87,11
77672,7415,1/6/2017 14:43,60,11,13,2,41605118,1,11,1,4,43,87,11
77673,7415,1/6/2017 14:44,54,11,14,0,41605118,1,11,1,4,43,87,11
77674,7415,1/6/2017 14:45,60,11,15,1,41605118,1,11,1,4,43,87,11
77675,7415,1/6/2017 14:46,38,11,15,0,41605118,1,11,1,4,43,87,11
77676,7415,1/6/2017 14:47,60,11,16,0,41605118,1,11,1,4,43,87,11
77677,7415,1/6/2017 14:48,33,12,14,0,41605118,1,11,1,4,43,87,11
77688,7415,1/6/2017 15:04,60,11,14,1,41605118,1,11,1,4,43,87,11
77689,7415,1/6/2017 15:05,43,11,16,0,41605118,1,11,1,4,43,87,11
77690,7415,1/6/2017 15:06,49,11,17,1,41605118,1,11,1,4,43,87,11
77691,7415,1/6/2017 15:07,60,11,14,2,41605118,1,11,1,4,43,87,11
77692,7415,1/6/2017 15:08,60,11,14,2,41605118,1,11,1,4,43,87,11
77693,7415,1/6/2017 15:09,60,11,18,0,41605118,1,11,1,4,43,87,11
77694,7415,1/6/2017 15:10,47,11,16,0,41605118,1,11,1,4,43,87,11
77695,7415,1/6/2017 15:11,60,11,12,2,41605118,1,11,1,4,43,87,11
77696,7415,1/6/2017 15:12,60,11,13,2,41605118,1,11,1,4,43,87,11
77697,7415,1/6/2017 15:14,60,11,13,0,41605118,1,11,1,4,43,87,11
77698,7415,1/6/2017 15:14,30,11,14,0,41605118,1,11,1,4,43,87,11
77699,7415,1/6/2017 15:15,30,12,14,0,41605118,1,11,1,4,43,87,11
77678,7415,1/6/2017 14:49,60,12,12,1,41605118,1,12,1,4,43,87,12
77679,7415,1/6/2017 14:50,60,12,15,1,41605118,1,12,1,4,43,87,12
77680,7415,1/6/2017 14:52,60,12,16,0,41605118,1,12,1,4,43,87,12
77681,7415,1/6/2017 14:53,60,12,10,2,41605118,1,12,1,4,43,87,12
77682,7415,1/6/2017 14:54,60,12,15,0,41605118,1,12,1,4,43,87,12
77683,7415,1/6/2017 14:55,60,12,7,4,41605118,1,12,1,4,43,87,12
77684,7415,1/6/2017 14:59,60,12,16,1,41605118,1,12,1,4,43,87,12
77685,7415,1/6/2017 15:00,60,12,7,3,41605118,1,12,1,4,43,87,12
77686,7415,1/6/2017 15:01,60,12,13,3,41605118,1,12,1,4,43,87,12
77687,7415,1/6/2017 15:03,60,11,11,1,41605118,1,12,1,4,43,87,12
77700,7415,1/6/2017 15:17,60,12,16,0,41605118,1,12,1,4,43,87,12
77701,7415,1/6/2017 15:18,60,12,11,0,41605118,1,12,1,4,43,87,12
77702,7415,1/6/2017 15:19,60,12,11,2,41605118,1,12,1,4,43,87,12
77703,7415,1/6/2017 15:20,60,11,13,1,41605118,1,12,1,4,43,87,12
60431,7416,10/27/2016 22:12,55,3,5,0,41605134,0,3,1,4,43,74,3
60457,7416,10/27/2016 22:13,43,3,5,0,41605134,0,3,1,4,43,74,3
60482,7416,10/27/2016 22:14,54,4,6,0,41605134,0,3,1,4,43,74,3
61019,7416,10/27/2016 22:34,38,3,6,0,41605134,0,3,1,4,43,74,3
60537,7416,10/27/2016 22:16,60,4,1,0,41605134,0,4,1,4,43,74,4
60571,7416,10/27/2016 22:17,60,4,10,0,41605134,0,4,1,4,43,74,4
60612,7416,10/27/2016 22:18,60,4,9,1,41605134,0,4,1,4,43,74,4
60650,7416,10/27/2016 22:19,60,4,6,2,41605134,0,4,1,4,43,74,4
60785,7416,10/27/2016 22:24,58,4,8,5,41605134,0,4,1,4,43,74,4
60888,7416,10/27/2016 22:28,59,3,4,7,41605134,0,4,1,4,43,74,4
60677,7417,10/27/2016 22:20,60,2,5,1,41605233,1,2,1,4,43,75,2
60714,7417,10/27/2016 22:22,60,2,6,1,41605233,1,2,1,4,43,75,2
60748,7417,10/27/2016 22:23,60,2,6,0,41605233,1,2,1,4,43,75,2
60787,7417,10/27/2016 22:24,60,2,4,2,41605233,1,2,1,4,43,75,2
60819,7417,10/27/2016 22:25,60,2,4,1,41605233,1,2,1,4,43,75,2
60848,7417,10/27/2016 22:26,60,2,5,0,41605233,1,2,1,4,43,75,2
60885,7417,10/27/2016 22:28,60,2,4,1,41605233,1,2,1,4,43,75,2
60913,7417,10/27/2016 22:29,60,2,6,0,41605233,1,2,1,4,43,75,2
60944,7417,10/27/2016 22:30,60,2,6,0,41605233,1,2,1,4,43,75,2
60972,7417,10/27/2016 22:32,60,2,4,1,41605233,1,2,1,4,43,75,2
61007,7417,10/27/2016 22:33,60,2,5,0,41605233,1,2,1,4,43,75,2
61024,7417,10/27/2016 22:34,60,3,6,0,41605233,1,2,1,4,43,75,2
60582,7417,10/27/2016 22:17,60,3,3,1,41605233,1,3,1,4,43,75,3
60625,7417,10/27/2016 22:19,60,2,4,2,41605233,1,3,1,4,43,75,3
60405,7418,10/27/2016 22:10,60,3,4,0,41605306,1,3,1,4,43,84,3
60411,7418,10/27/2016 22:11,33,3,6,0,41605306,1,3,1,4,43,84,3
60433,7418,10/27/2016 22:12,60,3,2,0,41605306,1,3,1,4,43,84,3
60454,7418,10/27/2016 22:13,36,3,6,0,41605306,1,3,1,4,43,84,3
60469,7418,10/27/2016 22:13,40,3,5,1,41605306,1,3,1,4,43,84,3
60497,7418,10/27/2016 22:14,46,4,6,0,41605306,1,3,1,4,43,84,3
60535,7418,10/27/2016 22:16,60,4,9,1,41605306,1,4,1,4,43,84,4
60564,7418,10/27/2016 22:17,60,4,11,2,41605306,1,4,1,4,43,84,4
60599,7418,10/27/2016 22:18,60,4,9,2,41605306,1,4,1,4,43,84,4
60640,7418,10/27/2016 22:19,60,5,13,1,41605306,1,4,1,4,43,84,4
60675,7418,10/27/2016 22:20,59,5,11,2,41605306,1,5,1,4,43,84,5
60699,7418,10/27/2016 22:21,52,5,12,1,41605306,1,5,1,4,43,84,5
60732,7418,10/27/2016 22:22,60,5,10,2,41605306,1,5,1,4,43,84,5
60767,7418,10/27/2016 22:23,60,6,9,2,41605306,1,5,1,4,43,84,5
60807,7418,10/27/2016 22:25,60,6,13,3,41605306,1,6,1,4,43,84,6
60836,7418,10/27/2016 22:26,60,6,14,1,41605306,1,6,1,4,43,84,6
60874,7418,10/27/2016 22:27,60,6,14,1,41605306,1,6,1,4,43,84,6
60901,7418,10/27/2016 22:29,60,7,11,2,41605306,1,6,1,4,43,84,6
67482,7418,11/24/2016 10:20,57,6,15,2,41605306,1,6,1,4,43,84,6
67483,7418,11/24/2016 10:21,53,6,14,2,41605306,1,6,1,4,43,84,6
67485,7418,11/24/2016 10:22,51,6,14,1,41605306,1,6,1,4,43,84,6
67486,7418,11/24/2016 10:23,60,6,12,5,41605306,1,6,1,4,43,84,6
67489,7418,11/24/2016 10:24,60,6,13,2,41605306,1,6,1,4,43,84,6
67492,7418,11/24/2016 10:25,60,7,14,2,41605306,1,6,1,4,43,84,6
60945,7418,10/27/2016 22:30,57,7,14,2,41605306,1,7,1,4,43,84,7
60982,7418,10/27/2016 22:32,60,7,10,5,41605306,1,7,1,4,43,84,7
67479,7418,11/24/2016 10:17,60,7,8,8,41605306,1,7,1,4,43,84,7
67481,7418,11/24/2016 10:18,60,6,10,3,41605306,1,7,1,4,43,84,7
67494,7418,11/24/2016 10:26,45,7,12,3,41605306,1,7,1,4,43,84,7
67497,7418,11/24/2016 10:28,60,7,14,0,41605306,1,7,1,4,43,84,7
67501,7418,11/24/2016 10:29,56,7,15,2,41605306,1,7,1,4,43,84,7
67503,7418,11/24/2016 10:30,53,8,15,1,41605306,1,7,1,4,43,84,7
67527,7418,11/24/2016 10:41,60,7,13,2,41605306,1,7,1,4,43,84,7
67529,7418,11/24/2016 10:43,56,7,14,1,41605306,1,7,1,4,43,84,7
67531,7418,11/24/2016 10:43,44,7,15,1,41605306,1,7,1,4,43,84,7
67533,7418,11/24/2016 10:45,60,8,13,3,41605306,1,7,1,4,43,84,7
67506,7418,11/24/2016 10:32,60,8,11,3,41605306,1,8,1,4,43,84,8
67509,7418,11/24/2016 10:33,46,8,17,0,41605306,1,8,1,4,43,84,8
67512,7418,11/24/2016 10:34,54,8,15,1,41605306,1,8,1,4,43,84,8
67515,7418,11/24/2016 10:35,56,8,14,2,41605306,1,8,1,4,43,84,8
67516,7418,11/24/2016 10:36,58,8,12,5,41605306,1,8,1,4,43,84,8
67520,7418,11/24/2016 10:38,60,8,12,3,41605306,1,8,1,4,43,84,8
67522,7418,11/24/2016 10:39,60,8,10,5,41605306,1,8,1,4,43,84,8
67525,7418,11/24/2016 10:40,47,7,9,3,41605306,1,8,1,4,43,84,8
73799,7418,12/15/2016 16:24,46,8,11,1,41605306,1,8,1,4,43,84,8
73800,7418,12/15/2016 16:25,48,8,15,1,41605306,1,8,1,4,43,84,8
73802,7418,12/15/2016 16:26,60,8,11,5,41605306,1,8,1,4,43,84,8
73805,7418,12/15/2016 16:28,60,8,11,3,41605306,1,8,1,4,43,84,8
73807,7418,12/15/2016 16:30,60,8,11,4,41605306,1,8,1,4,43,84,8
73810,7418,12/15/2016 16:31,53,8,14,2,41605306,1,8,1,4,43,84,8
73812,7418,12/15/2016 16:33,60,8,13,1,41605306,1,8,1,4,43,84,8
73814,7418,12/15/2016 16:34,60,8,10,6,41605306,1,8,1,4,43,84,8
73815,7418,12/15/2016 16:35,51,8,16,1,41605306,1,8,1,4,43,84,8
